datetime,username,tweet,tweet_cleaned
2022-10-31 12:05:00+00:00,JenyLopes17,"Puan Maharani mendorong terbentuknya Satgas Anti Kekerasan Seksual yang dapat dikatakan sejalan dengan UU TPKS, tidak hanya sekadar mengatur soal pemulihan, penanganan, dan penyelesaian kasus kekerasan seksual https://t.co/o4JUjZiq3c 2024 presiden peremPUAN",puan maharani mendorong terbentuknya satgas anti kekerasan seksual yang dapat dikatakan sejalan dengan uu tpks  tidak hanya sekadar mengatur soal pemulihan  penanganan  dan penyelesaian kasus kekerasan seksual       presiden perempuan
2022-10-31 11:47:47+00:00,hmkmupnvj,"Untuk itu, kami mengajak teman-teman semua untuk ikut hadir dan menyukseskan acara tersebut!🙌

Tema: Efektivitas Pengimplementasian UU TPKS di Era Digitalisasi.",untuk itu  kami mengajak teman teman semua untuk ikut hadir dan menyukseskan acara tersebut    tema  efektivitas pengimplementasian uu tpks di era digitalisasi 
2022-10-31 11:10:07+00:00,IDNTimesSumut,UU TPKS dinilai lebih pantas menjerat pelaku https://t.co/wlL2BaQtX2,uu tpks dinilai lebih pantas menjerat pelaku 
2022-10-31 04:41:17+00:00,jurnalperempuan,"Terbaru di Warta Feminis; Pengawalan Implementasi UU TPKS yang Ideal sebagai Harapan dan Cita-cita Komnas Perempuan di Usia yang ke-24
https://t.co/aLtGs3P212 https://t.co/Ocnq2MC1n6",terbaru di warta feminis  pengawalan implementasi uu tpks yang ideal sebagai harapan dan cita cita komnas perempuan di usia yang ke     
2022-10-31 03:32:06+00:00,Cerita_Parapuan,Mengenal Bentuk Kekerasan Seksual Berbasis Elektronik Menurut UU TPKS https://t.co/tjC2OhuAeT,mengenal bentuk kekerasan seksual berbasis elektronik menurut uu tpks 
2022-10-31 03:01:03+00:00,jpnncom,Menteri PPPA Bintang Puspayoga mendesak polisi mengusut dugaan kekerasan seksual yang dialami atlet gulat di Bantul. Gunakan UU TPKS untuk menindak pelaku. #atletgulat https://t.co/y0R4pqUWAz,menteri ppa bintang puspayoga mendesak polisi mengusut dugaan kekerasan seksual yang dialami atlet gulat di bantul  gunakan uu tpks untuk menindak pelaku   
2022-10-30 14:24:50+00:00,bad_biiiiitch,"@P4R_ZIV4L @Outoftouch98 @convomfs untuk kasus pelecehan seksual, keterangan dari korban aja sebenarnya udah cukup. kalo biar tambah kuat, bisa visum, keterangan dari saksi kek ibunya, adeknya atau orang terdekat yang tahu jadi bukti video bukan cuman satu satunya cara. apalagi ada UU TPKS yang mempermudah korban.",  untuk kasus pelecehan seksual  keterangan dari korban aja sebenarnya udah cukup  kalo biar tambah kuat  bisa visum  keterangan dari saksi kek ibunya  adeknya atau orang terdekat yang tahu jadi bukti video bukan cuman satu satunya cara  apalagi ada uu tpks yang mempermudah korban 
2022-10-30 11:30:11+00:00,wartamasa,KPPPA: Usut Kasus Kekerasan Seksual Atlet Gulat Bantul dengan UU TPKS https://t.co/Pc9TAEaYw7,kppa  usut kasus kekerasan seksual atlet gulat bantul dengan uu tpks 
2022-10-30 10:50:03+00:00,antaranews,KPPPA: Usut kasus kekerasan seksual atlet gulat Bantul dengan UU TPKS https://t.co/kNg3muFIGq,kppa  usut kasus kekerasan seksual atlet gulat bantul dengan uu tpks 
2022-10-30 05:30:53+00:00,regizster,"@MccoyHerry @donitanjung @fandi_cdr di kuhp sama UU TPKS jelas ya yang di sebut ""orang"" secara umum jdi ya baik laki maupun perempuan berhak dapet perlindungan hukum. berarti polisinya yg keliru",  di kuhp sama uu tpks jelas ya yang di sebut  orang  secara umum jdi ya baik laki maupun perempuan berhak dapet perlindungan hukum  berarti polisinya yg keliru
2022-10-30 05:26:09+00:00,regizster,"@donitanjung @fandi_cdr ngga kok klo baca lengkap tafsiran nya KUHP 289 semua pelaku kekerasan seksual berlaku bagi keduanya, trus jg skrg kan ada UU TPKS jg yg ngatur, cuma ya stigma kita aja yg melulu cewe kena pelecehan, dan juga agak aneh ya dan malu klo laki"" yg kena pelecehan mau ngelapor 🙏🏻",  ngga kok klo baca lengkap tafsiran nya kuhp     semua pelaku kekerasan seksual berlaku bagi keduanya  trus jg skrg kan ada uu tpks jg yg ngatur  cuma ya stigma kita aja yg melulu cewe kena pelecehan  dan juga agak aneh ya dan malu klo laki  yg kena pelecehan mau ngelapor   
2022-10-30 05:23:30+00:00,Bithe_co,"Polisi Diminta Jerat Dukun Cabul di Pidie dengan UU TPKS, https://t.co/JZXOtmtcHc",polisi diminta jerat dukun cabul di pidie dengan uu tpks  
2022-10-30 04:30:05+00:00,Maynuverse,"@fandi_cdr @infotwitwor_ Iya itu udah masuk pelecehan seksual. Bisa bgt dilaporin kalau misal si drivernya ngerasa jijik atau gak nyaman digitukan sama stranger.

Lagian skrg udah ada UU TPKS, harusnya digunakan dgn maksimal bukan cuma koar-koar pengen disahkan tapi pas udah diundangkan malah ga kepake.",  iya itu udah masuk pelecehan seksual  bisa bgt dilaporin kalau misal si drivernya ngerasa jijik atau gak nyaman digitukan sama stranger   lagian skrg udah ada uu tpks  harusnya digunakan dgn maksimal bukan cuma koar koar pengen disahkan tapi pas udah diundangkan malah ga kepake 
2022-10-30 01:10:25+00:00,rizwanme3,"Puan Maharani mendorong terbentuknya Satgas Anti Kekerasan Seksual yang dapat dikatakan sejalan dengan UU TPKS, tidak hanya sekadar mengatur soal pemulihan, penanganan, dan penyelesaian kasus kekerasan seksual https://t.co/sOtHC0Up8e",puan maharani mendorong terbentuknya satgas anti kekerasan seksual yang dapat dikatakan sejalan dengan uu tpks  tidak hanya sekadar mengatur soal pemulihan  penanganan  dan penyelesaian kasus kekerasan seksual 
2022-10-30 00:26:47+00:00,fkhrddnhnf,"Ini kalo dibuka buat semua orang2 soal isi ceramah rodja, kebingungan kali ya

Even soal UU TPKS (at that time masih ruu), yang ngedukung itu dicap lebih kafir dari orang kafir

They are *that* dangerous",ini kalo dibuka buat semua orang  soal isi ceramah rodja  kebingungan kali ya  even soal uu tpks  at that time masih ruu   yang ngedukung itu dicap lebih kafir dari orang kafir  they are  that  dangerous
2022-10-29 19:18:23+00:00,897GlobalRadio,Menteri PPPA: Desak Kepolisian Terapkan UU TPKS atas Laporan Atlet Gulat Korban Kekerasan Seksual https://t.co/Wb8E783ngp #GlobalNews,menteri ppa  desak kepolisian terapkan uu tpks atas laporan atlet gulat korban kekerasan seksual  
2022-10-29 17:52:36+00:00,reganfarma,"By the way, bukannya agenda rabel woke movement ideotlogy dan feminis agenda sudah berhasil mengundangkan UU tpks.

Pake dong 👈",by the way  bukannya agenda rabel woke movement ideotlogy dan feminis agenda sudah berhasil mengundangkan uu tpks   pake dong  
2022-10-29 15:27:10+00:00,habanusantara,Kasus Kejahatan Seksual Pesulap Hijau minta Dihukum dengan KUHP dan UU TPKS https://t.co/40xk1xMjMi,kasus kejahatan seksual pesulap hijau minta dihukum dengan kuhp dan uu tpks 
2022-10-29 13:59:26+00:00,lumpia1444,"Nyatanya, pasal-pasal dlm UU TPKS menjadi pasal karet yang bisa diinterpretasikan sesuai keinginan dan kepentingan masing-masing orang.
#FeminismeBukanSolusi
#IslamSelamatkanGenerasi
Feminisme
Generasi",nyatanya  pasal pasal dlm uu tpks menjadi pasal karet yang bisa diinterpretasikan sesuai keinginan dan kepentingan masing masing orang    feminisme generasi
2022-10-29 12:34:18+00:00,Popularitascom,"Aktivis perempuan minta 'pesulap hijau' dihukum dengan KUHP dan UU TPKS

 #pesulaphijau #pidie #popularitascom
https://t.co/A6viHT6FmD",aktivis perempuan minta  pesulap hijau  dihukum dengan kuhp dan uu tpks     
2022-10-29 10:50:09+00:00,prokabar,GMMPP Apresiasi Pemko Pariaman Sosialisasi UU TPKS 2022. Kunjungi https://t.co/d3mneQhF6c . https://t.co/y5tUz2ZeDR,gmmpp apresiasi pemko pariaman sosialisasi uu tpks       kunjungi    
2022-10-29 10:31:19+00:00,LensapostN,Aktivis Perempuan Minta Pesulap Hijau Dihukum dengan KUHP dan UU TPKS https://t.co/5ryJhzZnx9,aktivis perempuan minta pesulap hijau dihukum dengan kuhp dan uu tpks 
2022-10-29 04:26:36+00:00,sipalingconsent,"@reganfarma Ya, orang2 seperti mereka berpolitik tapi orang2 baik anti bidah cuma dakwah

Bahkan uu tpks juga dibikin orang2 woke dan kita cuma bisa protes", ya  orang  seperti mereka berpolitik tapi orang  baik anti bidah cuma dakwah  bahkan uu tpks juga dibikin orang  woke dan kita cuma bisa protes
2022-10-28 19:22:18+00:00,ervin_larasati,"Puan Maharani mendorong terbentuknya Satgas Anti Kekerasan Seksual yang dapat dikatakan sejalan dengan UU TPKS, tidak hanya sekadar mengatur soal pemulihan, penanganan, dan penyelesaian kasus kekerasan seksual https://t.co/aYgSLpe3Ro",puan maharani mendorong terbentuknya satgas anti kekerasan seksual yang dapat dikatakan sejalan dengan uu tpks  tidak hanya sekadar mengatur soal pemulihan  penanganan  dan penyelesaian kasus kekerasan seksual 
2022-10-28 17:48:02+00:00,agama_nusantara,"dalam pengadilan. Jadi untuk sekarang penting juga mendorong jaksa, hakim dan pengadilan untuk penguatan implementasi UU TPKS ini,” ajak Myra.

Maka, lanjut Myra, penguatan kapasitas dan pemahaman yang jelas terkait relasi kuasa tak hanya diberikan kepada penegak hukum, tapi juga",dalam pengadilan  jadi untuk sekarang penting juga mendorong jaksa  hakim dan pengadilan untuk penguatan implementasi uu tpks ini   ajak myra   maka  lanjut myra  penguatan kapasitas dan pemahaman yang jelas terkait relasi kuasa tak hanya diberikan kepada penegak hukum  tapi juga
2022-10-28 17:47:36+00:00,agama_nusantara,"TPKS oleh aparat penegak hukum. Ia melihat ada beberapa situasi, kalaupun penyidik dan penyelidik sudah mengaplikasikan UU TPKS, tetapi di proses pengadilan belum sepenuhnya menjamin dapat memberi keadilan bagi perempuan korban kekerasan seksual.

“Bisa nyangkut di jaksa, hakim,",tpks oleh aparat penegak hukum  ia melihat ada beberapa situasi  kalaupun penyidik dan penyelidik sudah mengaplikasikan uu tpks  tetapi di proses pengadilan belum sepenuhnya menjamin dapat memberi keadilan bagi perempuan korban kekerasan seksual    bisa nyangkut di jaksa  hakim 
2022-10-28 17:46:34+00:00,agama_nusantara,"refleksi, disahkannya UU No 12/2022 tentang Tindak Pidana Kekerasan Seksual (UU TPKS) bukan berarti perjuangan perempuan memperoleh hak dan keadilannya berjalan mulus.

Maka, Komisioner Komnas Perempuan periode 1998-2006 Myra Diarsi menyampaikan pentingya mengawal implementasi UU https://t.co/JPBwN88PXq",refleksi  disahkannya uu no         tentang tindak pidana kekerasan seksual  uu tpks  bukan berarti perjuangan perempuan memperoleh hak dan keadilannya berjalan mulus   maka  komisioner komnas perempuan periode           myra diarsi menyampaikan pentingya mengawal implementasi uu 
2022-10-28 15:45:43+00:00,urgersyr,"Puan Maharani mendorong terbentuknya Satgas Anti Kekerasan Seksual yang dapat dikatakan sejalan dengan UU TPKS, tidak hanya sekadar mengatur soal pemulihan, penanganan, dan penyelesaian kasus kekerasan seksual https://t.co/6LKELeGMD9",puan maharani mendorong terbentuknya satgas anti kekerasan seksual yang dapat dikatakan sejalan dengan uu tpks  tidak hanya sekadar mengatur soal pemulihan  penanganan  dan penyelesaian kasus kekerasan seksual 
2022-10-28 12:02:03+00:00,Zigidotid,"Menteri PPPA, Bintang Puspayoga mengungkapkan bahwa anak-anak perlu dibekali pentingnya UU TPKS untuk cegah kekerasan seksual. https://t.co/dFdzktd4VS",menteri ppa  bintang puspayoga mengungkapkan bahwa anak anak perlu dibekali pentingnya uu tpks untuk cegah kekerasan seksual  
2022-10-28 11:32:20+00:00,6589O,"Puan Maharani mendorong terbentuknya Satgas Anti Kekerasan Seksual yang dapat dikatakan sejalan dengan UU TPKS, tidak hanya sekadar mengatur soal pemulihan, penanganan, dan penyelesaian kasus kekerasan seksual https://t.co/FE9Q4H5IQC",puan maharani mendorong terbentuknya satgas anti kekerasan seksual yang dapat dikatakan sejalan dengan uu tpks  tidak hanya sekadar mengatur soal pemulihan  penanganan  dan penyelesaian kasus kekerasan seksual 
2022-10-28 10:33:29+00:00,nuyuy_yups,"Puan Maharani mendorong terbentuknya Satgas Anti Kekerasan Seksual yang dapat dikatakan sejalan dengan UU TPKS, tidak hanya sekadar mengatur soal pemulihan, penanganan, dan penyelesaian kasus kekerasan seksual https://t.co/GlwHnQrRwl",puan maharani mendorong terbentuknya satgas anti kekerasan seksual yang dapat dikatakan sejalan dengan uu tpks  tidak hanya sekadar mengatur soal pemulihan  penanganan  dan penyelesaian kasus kekerasan seksual 
2022-10-28 10:00:22+00:00,AcehInfo,Aktivis Perempuan Minta Pesulap Hijau Dijerat Pakai UU TPKS Bukan Qanun Jinayah https://t.co/cFeZBF1JKM,aktivis perempuan minta pesulap hijau dijerat pakai uu tpks bukan qanun jinayah 
2022-10-28 09:57:32+00:00,CelotehAB,"@NonaKismis UU TPKS namanya
Wkwkwk
Rokok dan minuman keras bahkan yang ada ijinnya aja punya batas umur
Kalo belum tau ada baiknya menjaga atau banyak-banyak membaca", uu tpks namanya wkwkwk rokok dan minuman keras bahkan yang ada ijinnya aja punya batas umur kalo belum tau ada baiknya menjaga atau banyak banyak membaca
2022-10-28 06:46:02+00:00,validnewsid,Pengaturan yang lebih baik tentang kekerasan seksual berbasis elektronik dalam Undang-Undang (UU) Tindak Pidana Kekerasan Seksual (TPKS) diperlukan segera https://t.co/zYRQ7TLTS5,pengaturan yang lebih baik tentang kekerasan seksual berbasis elektronik dalam undang undang  uu  tindak pidana kekerasan seksual  tpks  diperlukan segera 
2022-10-28 05:38:38+00:00,Arief_2792,"@closetowhy Untunglah sekarang ada 3 garda melawan catcalling: Permendikbud PPKS nomor 30 tahun 2021 buatan @nadiemmakarim, UU TPKS nomor 12 tahun 2022, dan yang terbaru Permenag PPKS nomor 73 tahun 2022 buatan @YaqutCQoumas", untunglah sekarang ada   garda melawan catcalling  permendikbud ppks nomor    tahun      buatan   uu tpks nomor    tahun       dan yang terbaru permenag ppks nomor    tahun      buatan 
2022-10-28 05:24:07+00:00,haniyatimor27,"@bebast_ Kenapa bentak/tonjok aja? Ya karena ga semua tempat ada CCTV buat ngerekam kejadian sebagai alat bukti, in case elo mau laporin pake UU TPKS. Kalopun ada &amp; elo kerekam lagi nonjok, ya pasti di situ ada rekaman elo dipegang2. Masih bisa membela diri.", kenapa bentak tonjok aja  ya karena ga semua tempat ada cctv buat ngerekam kejadian sebagai alat bukti  in case elo mau laporin pake uu tpks  kalopun ada  amp  elo kerekam lagi nonjok  ya pasti di situ ada rekaman elo dipegang   masih bisa membela diri 
2022-10-28 00:40:16+00:00,oposishite,@BREAKHAMPTON Tolong baca dulu ya Pasal 14 &amp; Pasal 25 UU TPKS, tolong baca dulu ya pasal     amp  pasal    uu tpks
2022-10-27 14:48:55+00:00,PenggembalaKata,"Agama kerap dijadikan alat untuk melegalkan suatu perbuatan susila yang dilakukan oknum.
Ntah apa yang sebenarnya dipikirkan mereka.
#uutpks #qanun #aceh #revisiqanunjinayat #pemerkosaan #syariatislam

https://t.co/Wc4egUNpRT",agama kerap dijadikan alat untuk melegalkan suatu perbuatan susila yang dilakukan oknum  ntah apa yang sebenarnya dipikirkan mereka      
2022-10-27 14:29:36+00:00,elsa_nandaa,"@PuanGarisLucu @puanmaharani_ri Sepakat dgn bu @puanmaharani_ri . Kekerasan seksual harus di perhatikan di negeri ini, banyaknya kasus kekerasan seksual yang berarti harus dibenahi. Semoga sengan adanya UU TPKS kekerasan seksual kedepannya akan sirna.",  sepakat dgn bu    kekerasan seksual harus di perhatikan di negeri ini  banyaknya kasus kekerasan seksual yang berarti harus dibenahi  semoga sengan adanya uu tpks kekerasan seksual kedepannya akan sirna 
2022-10-27 14:06:40+00:00,Nuril_ZJ,@mazzini_gsp @nadiemmakarim @Itjen_Kemdikbud mana ini pergerakannya? udh ada UUTPKS loh,  mana ini pergerakannya  udh ada uutpks loh
2022-10-27 13:49:32+00:00,RelawanPuanID,"“Dalam UU TPKS, pemaksaan perkawinan korban dengan pelaku perkosaan dapat dipidanakan. Selain itu, UU TPKS juga mengatur pemberatan ancaman hukuman bagi pelaku yang merupakan atasan korban di tempat kerja,” kata Puan 

#relawanpuan https://t.co/0QUKGxB4qw", dalam uu tpks  pemaksaan perkawinan korban dengan pelaku perkosaan dapat dipidanakan  selain itu  uu tpks juga mengatur pemberatan ancaman hukuman bagi pelaku yang merupakan atasan korban di tempat kerja   kata puan    
2022-10-27 13:27:52+00:00,nulis_kokrepot,"Jangan mau heboh karena kasus artis yang gak jelas juntrungannya. Pahamin hak kamu, sis...
@TsamaraDKI 
@CadburyIndo 
@yennywahid 
@komunitasnarasi 
@oisaa 
@Kemdikbud_RI 
@psi_id 
#UUTPKS 
#BonusDemografi
https://t.co/BdbN8PussI",jangan mau heboh karena kasus artis yang gak jelas juntrungannya  pahamin hak kamu  sis                    
2022-10-27 11:02:31+00:00,puanjawatimur,"“Dalam UU TPKS, pemaksaan perkawinan korban dengan pelaku perkosaan dapat dipidanakan. Selain itu, UU TPKS juga mengatur pemberatan ancaman hukuman bagi pelaku yang merupakan atasan korban di tempat kerja,” papar Puan.", dalam uu tpks  pemaksaan perkawinan korban dengan pelaku perkosaan dapat dipidanakan  selain itu  uu tpks juga mengatur pemberatan ancaman hukuman bagi pelaku yang merupakan atasan korban di tempat kerja   papar puan 
2022-10-27 11:02:30+00:00,puanjawatimur,Puan mendesak agar para pelaku kekerasan seksual mendapat sanksi tegas. Apalagi saat ini sudah ada Undang-Undang (UU) Nomor 12 Tahun 2022 tentang Tindak Pidana Kekerasan Seksual (TPKS). https://t.co/nGxLqiqRaw,puan mendesak agar para pelaku kekerasan seksual mendapat sanksi tegas  apalagi saat ini sudah ada undang undang  uu  nomor    tahun      tentang tindak pidana kekerasan seksual  tpks   
2022-10-27 10:29:39+00:00,mfatahilahakbar,"Sebenernya kalau konsep locus delict masih di Indonesia pelaku atau Korban WNA aja kepolisian tempat dilakukan perbuatan tetap dapat Proses. Jd ga ada hubungan asal2 mereka..

Kalau kejadian setelah Mei 2022, maka bs pakai UU TPKS... biar korban2 dapat perlindungan jg",sebenernya kalau konsep locus delict masih di indonesia pelaku atau korban wna aja kepolisian tempat dilakukan perbuatan tetap dapat proses  jd ga ada hubungan asal  mereka    kalau kejadian setelah mei       maka bs pakai uu tpks   biar korban  dapat perlindungan jg
2022-10-27 09:21:42+00:00,minjo354,"@PuanGarisLucu @puanmaharani_ri Setuju dengan usulan mbak @puanmaharani_ri tersebut. Menurut saya pemerintah harus lebih peka terhadap issue-issue tindakan kekerasan seksual tersebut. Apalagi sudah ada UU TPKS, ya sebisa mungkin harus diterapkan UU tersebut untuk menangani kasus kekerasan seksual yang terjadi.",  setuju dengan usulan mbak  tersebut  menurut saya pemerintah harus lebih peka terhadap issue issue tindakan kekerasan seksual tersebut  apalagi sudah ada uu tpks  ya sebisa mungkin harus diterapkan uu tersebut untuk menangani kasus kekerasan seksual yang terjadi 
2022-10-27 08:13:54+00:00,Tendry,"Menyedihkan apa yg terjadi dgn dugaan perkosaan pegawai KeMenKop. Sdh ada UU TPKS. Menurut saya, Sangat layak Menterinya diganti. Ada catatan panjang Menterinya.",menyedihkan apa yg terjadi dgn dugaan perkosaan pegawai kemenkop  sdh ada uu tpks  menurut saya  sangat layak menterinya diganti  ada catatan panjang menterinya 
